second,x_move,y_move,z_move,heart_rate,steps,psg_status
390,-0.42467836,0.92213828,-0.09411256,1.534665,124.853996,0
391,-0.448255902,0.816442157,-0.228871431,1.5403,123.271703,0
392,-0.46380794,0.76730166,-0.4296985,1.545289,119.386468,0
393,-0.49436036,0.79888032,-0.0768823,1.549635,115.501234,0
394,-0.41641292,0.86058846,-0.09243476,1.553341,111.615999,0
395,-0.50280266,0.73683462,-0.41812716,1.556412,107.730764,0
396,-0.54405212,0.64412906,-0.52719878,1.55885,103.845529,0
397,-0.5745883,0.42689086,-0.686528,1.56066,99.960294,0
398,-0.5660953,0.50652048,-0.64963688,1.562077,96.075059,0
399,-0.58189972,0.53093262,-0.61673158,1.563112,92.189825,0
400,-0.55396366,0.60357236,-0.57621032,1.563772,88.30459,0
401,-0.51200224,0.715249,-0.4812772,1.564065,84.419355,0
402,-0.515920863,0.719776451,-0.465865471,1.564001,80.53412,0
403,-0.4213888,0.83761322,-0.30979648,1.563355,76.648885,0
404,-0.5310495,0.84059512,-0.12125976,1.562131,72.76365,0
405,-0.51793674,0.84888456,-0.11034364,1.560334,68.878416,0
406,-0.50903446,0.85367498,-0.1087152,1.557969,66.735741,0
407,-0.49237762,0.86207698,-0.12203492,1.555267,65.508825,0
408,-0.51903438,0.8472931,-0.10511328,1.552397,64.281909,0
409,-0.57971158,0.73713746,-0.33498538,1.549361,63.054992,0
410,-0.55394714,0.73633422,-0.39140778,1.546162,61.828076,0
411,-0.5652912,0.69783756,-0.44200864,1.542805,60.60116,0
412,-0.527479255,0.683639784,-0.499746922,1.539292,59.374244,0
413,-0.55432344,0.66589234,-0.49405854,1.535628,58.147327,0
414,-0.58960024,0.68780972,-0.3955353,1.531816,56.920411,0
415,-0.4075858,0.87282226,-0.2846332,1.527693,55.693495,0
416,-0.44650818,0.86839992,-0.22125428,1.52326,54.466579,0
417,-0.4426791,0.86826106,-0.21250178,1.518519,53.239662,0
418,-0.46819522,0.8657132,-0.18602294,1.513235,52.012746,0
419,-0.59865206,0.59350828,-0.49368626,1.507407,50.78583,0
420,-0.67162602,0.71625328,-0.18786472,1.50103,49.558914,0
421,-0.656363118,0.658065804,-0.247797314,1.4941,47.412661,0
422,-0.59115664,0.10860838,0.80459658,1.486615,44.754342,0
423,-0.28898554,0.41268458,0.85946256,1.479036,42.096024,0
424,-0.15520088,0.35479012,0.91127784,1.47137,39.437705,0
425,-0.18413116,0.37128824,0.90671326,1.463623,36.779387,0
426,-0.20736662,0.36698082,0.9018512,1.455799,34.121068,0
427,-0.20563932,0.3425128,0.9073975,1.446335,31.462749,0
428,-0.25044464,0.4040875,0.8768833,1.435367,28.804431,0
429,-0.24982296,0.36196134,0.89209782,1.422935,26.146112,0
430,-0.254626392,0.228300843,0.935682627,1.409078,23.487794,0
431,-0.25274052,0.210629,0.9391441,1.393835,20.829475,0
432,-0.25079906,0.21257018,0.93964104,1.377245,18.171157,0
433,-0.25236394,0.21705448,0.9377432,1.359349,15.512838,0
434,-0.2530631,0.21791668,0.9376852,1.340186,12.854519,0
435,-0.25338628,0.21622956,0.93785064,1.32084,10.196201,0
436,-0.25317574,0.21563904,0.93769892,1.30131,9.467249,0
437,-0.25288062,0.21457098,0.93801874,1.281594,9.876221,0
438,-0.2528616,0.21483126,0.93614596,1.261691,10.285193,0
439,-0.17832126,0.23156074,0.95223788,1.2416,10.694165,0
440,-0.128747412,0.317238588,0.931894608,1.22132,11.103137,0
441,-0.15025692,0.3495877,0.91810826,1.201043,11.512109,0
442,-0.21687228,0.3545084,0.90398584,1.1809,11.921081,0
443,-0.22732728,0.29139712,0.92481752,1.160761,12.330053,0
