second,x_move,y_move,z_move,heart_rate,steps,psg_status
15,-0.30648194,-0.19645106,-0.93146916,2.467206,0,0
16,-0.30332662,-0.19313328,-0.93430568,2.46013,0,0
17,-0.30314751,-0.193956843,-0.933372902,2.452353,0,0
18,-0.3042578,-0.19374112,-0.93297334,2.443875,0,0
19,-0.30257996,-0.18942562,-0.93401304,2.434699,0,0
20,-0.3014172,-0.18751742,-0.93502108,2.424826,0,0
21,-0.30330346,-0.19030094,-0.93277462,2.414259,0,0
22,-0.29827212,-0.17948432,-0.93811038,2.402523,0,0
23,-0.2925232,-0.18230106,-0.93930848,2.38963,0,0
24,-0.2910565,-0.19654664,-0.93559802,2.375593,0,0
25,-0.29664638,-0.19990998,-0.9334264,2.360424,0,0
26,-0.297715373,-0.199261824,-0.933423196,2.344134,0,0
27,-0.29593964,-0.195571,-0.93517394,2.327212,0,0
28,-0.29539614,-0.19749448,-0.93484794,2.309661,0,0
29,-0.29769772,-0.2020587,-0.93289406,2.291484,0,0
30,-0.3030023,-0.20883542,-0.92976562,2.272686,0,0
31,-0.30791318,-0.21310122,-0.927429,2.253269,0,0
32,-0.31205234,-0.21249492,-0.92623988,2.233237,0,0
33,-0.31200864,-0.21182158,-0.92553322,2.212594,0,0
34,-0.30925292,-0.21330506,-0.92709566,2.188917,0,0
35,-0.3059124,-0.21171422,-0.92864412,2.164287,0,0
36,-0.3018276,-0.20615688,-0.93147064,2.138702,0,0
37,-0.29936749,-0.204948255,-0.932461627,2.11216,0,0
38,-0.29867024,-0.20564536,-0.9317572,2.084662,0,0
39,-0.29693636,-0.204307,-0.93273986,2.056204,0,0
40,-0.29842038,-0.20641512,-0.93224706,2.026787,0,0
41,-0.3018471,-0.2092316,-0.93019624,1.995617,0,0
42,-0.30546412,-0.20970036,-0.92859746,1.962708,0,0
43,-0.3086789,-0.2086642,-0.92754932,1.928379,0,0
44,-0.30749596,-0.20952876,-0.92777136,1.892255,0,0
45,-0.3046459,-0.20860782,-0.92956272,1.854366,0,0
46,-0.301165961,-0.204882451,-0.931412686,1.81474,0,0
47,-0.29899742,-0.20228452,-0.93272534,1.773408,0,0
48,-0.29791234,-0.20176718,-0.9333457,1.730399,0,0
49,-0.29965718,-0.20397732,-0.93183198,1.686228,0,0
50,-0.3026205,-0.20727566,-0.93007514,1.640936,0,0
51,-0.3047181,-0.20773284,-0.92945094,1.594563,0,0
52,-0.3031075,-0.20782894,-0.93067876,1.548336,0,0
53,-0.30099088,-0.20487246,-0.9320685,1.503596,0,0
54,-0.29824616,-0.2021719,-0.933627,1.460655,0,0
55,-0.297880843,-0.202508902,-0.933595843,1.41951,0,0
56,-0.29894434,-0.2041876,-0.93243076,1.380158,0,0
57,-0.30125754,-0.2061157,-0.93135078,1.342594,0,0
58,-0.30121916,-0.20612366,-0.93119254,1.306814,0,0
59,-0.29967588,-0.20480164,-0.93179684,1.272816,0,0
60,-0.29804066,-0.20182644,-0.93319982,1.239785,0,0
61,-0.29745882,-0.20263038,-0.93316166,1.207702,0,0
62,-0.29999966,-0.20537898,-0.9315222,1.175225,0,0
63,-0.30294612,-0.20727328,-0.92991212,1.142361,0,0
64,-0.30317286,-0.20657622,-0.92998478,1.109116,0,0
65,-0.299842294,-0.20233,-0.932872686,1.075497,0,0
66,-0.29774956,-0.20002906,-0.9334531,1.04151,0,0
67,-0.2975976,-0.2019058,-0.93345058,1.007162,0,0
68,-0.29974332,-0.20397888,-0.93217382,0.972856,0,0
69,-0.30050106,-0.20415558,-0.93207952,0.938591,0,0
70,-0.29944662,-0.20338372,-0.93267184,0.904365,0,0
71,-0.29913324,-0.20315886,-0.93294464,0.870179,0,0
72,-0.29756772,-0.20120876,-0.93367862,0.83603,0,0
73,-0.29827602,-0.2031503,-0.93298804,0.801917,0,0
74,-0.30134488,-0.20640468,-0.93176908,0.767444,0,0
75,-0.310045039,-0.202141863,-0.927775686,0.732616,0,0
76,-0.31425416,-0.20040402,-0.927691,0.69744,0,0
