second,x_move,y_move,z_move,heart_rate,steps,psg_status
15,-0.0902419,0.2253006,-0.9701125,0.434843,12.28,0
16,-0.0751953,-0.1627502,-0.9542465,0.434699,11.462174,0
17,-0.08042,0.0924514,-0.9945145,0.434542,10.644348,0
18,-0.1172546,-0.2746796,-0.9517121,0.434371,9.826522,0
19,-0.1157228,-0.2736678,-0.9541428,0.434188,9.008696,0
20,-0.1143967,-0.2617128,-0.9581057,0.433991,8.19087,0
21,-0.1138611,-0.2496581,-0.9620253,0.433781,7.373044,0
22,-0.1557449,-0.2157976,-1.0155624,0.433558,6.555218,0
23,-0.1716796,0.0467438,-0.9421645,0.433321,5.737392,0
24,-0.1729005,0.1258529,-0.9769957,0.433071,4.919567,0
25,-0.1839599,0.1183012,-0.9748672,0.432808,4.101741,0
26,-0.0295579,0.3008791,-0.9296493,0.432532,3.283915,0
27,0.0083649,0.3437668,-0.9303284,0.432242,2.466089,0
28,0.0336914,0.29581,-0.946544,0.432378,1.648263,0
29,0.0398577,0.359436,-0.9315079,0.433018,0.830437,0
30,0.0402498,0.3615951,-0.9319581,0.434174,0.012611,0
31,0.0437226,0.3744874,-0.9161392,0.435251,0.805215,0
32,0.0395553,0.4051787,-0.9039321,0.43615,1.623041,0
33,0.0354964,0.4209822,-0.905806,0.436866,2.440867,0
34,0.0395386,0.4195008,-0.906845,0.437397,3.258693,0
35,0.0405747,0.41837,-0.9068788,0.437737,4.076519,0
36,0.0398879,0.4175843,-0.907074,0.437884,4.894345,0
37,0.0203932,0.4148422,-0.9114075,0.437833,5.712171,0
38,-0.0036439,-0.1114212,-0.983809,0.437581,6.529997,0
39,-0.0386018,-0.0819993,-1.0337251,0.437709,7.347823,0
40,0.384906,-0.2978713,-0.7868562,0.439256,8.165649,0
41,0.8186372,-0.0487596,-0.5559769,0.442206,8.983474,0
42,0.4421143,-0.2790251,-0.6693054,0.446542,9.8013,0
43,-0.2940079,-0.3493195,-0.876297,0.452089,10.619126,0
44,-0.3130449,-0.366748,-0.8681184,0.457603,11.436952,0
45,-0.0767882,0.1437118,-0.9524368,0.463503,12.254778,0
46,0.0203399,0.3477463,-0.9371996,0.470013,11.487396,0
47,0.0251861,0.3518372,-0.9352477,0.477137,10.66957,0
48,0.0264606,0.3527267,-0.9345138,0.484883,9.851744,0
49,0.0283845,0.3532625,-0.9353364,0.493256,9.033918,0
50,0.0301529,0.3530198,-0.9352766,0.502262,8.216092,0
51,0.0211303,0.359662,-0.9335664,0.511907,7.398266,0
52,0.0188066,0.3631011,-0.933017,0.522197,6.58044,0
53,-0.1512572,0.6190492,-0.5401397,0.533137,5.762614,0
54,-0.1856445,0.3326615,-0.8708925,0.545588,4.944788,0
55,-0.1342208,0.4422958,-0.8858307,0.556942,4.126962,0
56,-0.1357362,0.4411576,-0.8869033,0.566746,3.309136,0
57,-0.137348455,0.440618364,-0.887450909,0.574971,2.49131,0
58,-0.1362472,0.4438782,-0.8846343,0.581585,1.673484,0
59,-0.1358352,0.4512633,-0.881755,0.58656,0.855659,0
60,-0.1521148,0.299495,-0.9193482,0.59118,0.037833,0
61,-0.1871994,-0.0437239,-0.9811508,0.595655,10.724908,0
62,-0.1323822,0.2955276,-0.9187714,0.599986,21.970015,0
63,-0.1077576,0.3961288,-0.9122315,0.604171,33.215122,0
64,-0.1125258,0.3801849,-0.9155228,0.608423,44.460228,0
65,-0.1160126,0.383902,-0.9179016,0.61378,55.705335,0
66,-0.1183807,0.3823455,-0.9157135,0.618711,66.950442,0
67,-0.1157576,0.3785034,-0.9171874,0.623223,78.195548,0
68,-0.1189133,0.3664263,-0.9291122,0.627319,89.440655,0
69,-0.3022783,0.3555053,-0.8397109,0.631005,100.685762,0
70,-0.1574036,0.4658111,-0.873886,0.634285,111.930869,0
71,-0.1552078,0.4504242,-0.8818634,0.637253,123.175975,0
72,-0.1660919,0.4766585,-0.8806763,0.640447,134.421082,0
73,-0.1468796,0.4621461,-0.8720488,0.643862,145.666189,0
74,-0.1346939,0.4688202,-0.8724564,0.647489,156.911295,0
75,-0.1364212,0.4690231,-0.8718841,0.651226,168.156402,0
76,-0.1365707,0.4809784,-0.8760969,0.654487,158.298491,0
77,-0.3522797,0.5510588,-0.0364046,0.657279,147.053385,0
78,-0.6033615,0.3952606,0.6916216,0.659607,135.808278,0
79,-0.5582139,0.379248,0.7346482,0.661477,124.563171,0
80,-0.5691376,0.437529,0.3581267,0.663229,113.318064,0
81,-0.0220184,0.2370453,-1.139914,0.665181,102.072958,0
82,-0.2600251,0.2332398,-0.9262389,0.667338,90.827851,0
83,-0.2598571,0.2568816,-0.9306671,0.669709,79.582744,0
84,-0.2327682,0.1962386,-0.9491348,0.672299,68.337638,0
85,-0.2056045,0.1961059,-0.9608123,0.675115,57.092531,0
86,-0.4136488,0.4181901,-0.5434999,0.678164,45.847424,0
87,-0.2638351,0.4975525,-0.8677826,0.681453,34.602318,0
88,-0.3424576,0.0470536,-0.9392624,0.684988,23.357211,0
89,-0.4198486,-0.0431276,-0.8597183,0.688485,12.112104,0
90,-0.2395997,0.7422896,-0.6586366,0.691691,0.866997,0
91,-0.2380645,0.7237839,-0.6444399,0.69457,2.075622,0
92,-0.2125321,0.6788667,-0.6999282,0.697116,4.324643,0
93,-0.2090332,0.6668289,-0.713716,0.699327,6.573665,0
94,-0.2164444,0.6749206,-0.7019256,0.701197,8.822686,0
95,-0.179944,0.7115296,-0.6827956,0.70268,11.071707,0
96,-0.1977495,0.70139,-0.6778701,0.703514,13.320729,0
97,-0.1912035,0.7055512,-0.6801941,0.703702,15.56975,0
98,-0.2152741,0.7015579,-0.674469,0.703246,17.818771,0
99,-0.3111114,0.7457855,-0.5963441,0.702146,20.067793,0
100,-0.2786208,0.7263809,-0.6302261,0.700448,22.316814,0
101,-0.2588608,0.7224655,-0.6358825,0.69841,24.565835,0
102,-0.2252104,0.7271943,-0.6488677,0.696029,26.814857,0
103,-0.2233094,0.7310853,-0.6470793,0.693538,29.063878,0
104,-0.227295,0.7214202,-0.6519593,0.690939,31.312899,0
105,-0.2326218,0.7155426,-0.6561492,0.688147,33.561921,0
106,-0.1995576,0.7189802,-0.6510544,0.68465,35.254321,0
107,-0.1965165,0.7289367,-0.6531433,0.68046,36.889973,0
108,-0.1871871,0.7511931,-0.72341,0.67559,38.525625,0
109,-0.087674,-0.3470382,-0.7728347,0.670053,40.161277,0
110,0.1429154,-0.5875411,-0.7723571,0.663911,41.796929,0
111,-0.412198,0.4941088,-0.7331742,0.657478,43.432581,0
112,-0.599863091,0.453113909,-0.663291182,0.650758,45.068233,0
113,-0.2579712,0.003955,-0.8305283,0.643758,46.703885,0
114,-0.0391388,0.281897,-0.9578886,0.636485,48.339536,0
115,-0.0235763,0.35103,-0.9361099,0.628945,49.975188,0
116,-0.0224929,0.3503448,-0.9360033,0.621178,51.61084,0
117,-0.0205231,0.3504364,-0.9365281,0.613406,53.246492,0
118,0.0369492,0.405771,-0.9747665,0.60563,54.882144,0
119,-0.7056259,0.4608505,-0.3271546,0.597851,56.517796,0
120,-0.8184831,0.3846161,0.4250915,0.59007,58.153448,0
121,-0.3597626,0.1246888,-0.2391221,0.582289,54.864638,0
122,-0.6387863,0.3341706,0.6559938,0.574509,50.979965,0
123,-0.5509048,0.2506821,0.0217575,0.566732,47.095292,0
124,-0.0370254,-0.7773515,-0.6115585,0.55917,43.210619,0
125,0.0259859,-0.0353224,-0.865947,0.552928,39.325945,0
126,-0.0161362,0.3702498,-0.9281982,0.546877,35.441272,0
127,-0.0162278,0.3797104,-0.9245545,0.540795,31.556599,0
128,-0.013481,0.3816284,-0.9238678,0.534674,27.671926,0
129,-0.0104384,0.3829132,-0.9234696,0.528509,23.787252,0
130,-0.0071075,0.3848419,-0.9214645,0.52229,19.902579,0
131,-0.004126,0.3899597,-0.9204544,0.516013,16.017906,0
132,-0.0032411,0.3907899,-0.9210892,0.509638,12.133233,0
133,0.0025544,0.3895186,-0.9208023,0.502975,8.24856,0
134,0.0041748,0.3884399,-0.920546,0.496241,4.363886,0
135,0.0028472,0.3909819,-0.9217864,0.489436,0.479213,0
136,0.0050171,0.3887253,-0.9215635,0.482562,0,0
137,0.007437,0.3955473,-0.9353744,0.475773,0,0
138,-0.0420425,0.4053574,-0.909471,0.469073,0,0
139,-0.0510727,0.4289216,-0.9039201,0.462468,0,0
140,-0.0515518,0.4240586,-0.904187,0.456032,0,0
141,-0.0569748,0.4286956,-0.8946533,0.450197,0,0
142,-0.0620208,0.463536,-0.8860795,0.444958,0,0
143,-0.0569322,0.4372253,-0.8969939,0.44031,0,0
144,-0.0662598,0.4291,-0.9058623,0.436246,0,0
145,-0.0749068,0.4214447,-0.9041579,0.432762,0,0
146,-0.0864548,0.426837,-0.8990966,0.429851,0,0
147,-0.0099778,0.4473036,-0.8914734,0.427355,0,0
148,0.0029328,0.4715072,-0.8803436,0.425266,0,0
149,-0.0031447,0.4991211,-0.8666688,0.423503,0,0
150,-0.020433,0.5211333,-0.8514635,0.421478,0,0
151,-0.0237106,0.5280838,-0.8486529,0.419145,0,0
152,-0.0242018,0.5279891,-0.8481675,0.416247,0,0
153,-0.024254,0.5281356,-0.8481186,0.412787,0,0
154,-0.0246018,0.5287278,-0.8477356,0.40877,0,0
155,-0.0249878,0.5293533,-0.8498856,0.4042,0,0
156,-0.0197328,0.5310319,-0.8485977,0.399146,0,0
157,-0.0180145,0.5283419,-0.8470627,0.394014,0,0
158,-0.0158341,0.5263109,-0.8495209,0.388799,0,0
159,-0.0147965,0.526448,-0.8506851,0.383495,0,0
160,-0.0160002,0.5280519,-0.8465606,0.378251,0,0
161,-0.0219104,0.5156265,-0.8133989,0.373066,0,0
162,-0.0162751,0.5434356,-0.8388169,0.367937,0,0
163,-0.015242,0.5453996,-0.8391145,0.36308,0,0
164,-0.015598455,0.540917364,-0.839054545,0.3585,0,0
165,-0.00905,0.5406311,-0.8463057,0.354174,0,0
166,-0.0185349,0.543628,-0.8391692,0.349962,0,0
167,-0.0185182,0.540869,-0.84057,0.34587,0,0
168,-0.0183808,0.5429353,-0.8396498,0.341903,0,0
169,-0.0155425,0.5352983,-0.8431443,0.338067,0,0
170,-0.0152648,0.5350266,-0.8399749,0.33415,0,0
171,-0.0104615,0.5329285,-0.8450517,0.330152,0,0
172,-0.0108216,0.5357377,-0.8436082,0.326076,0,0
173,-0.012407,0.5399689,-0.8428635,0.321922,0,0
174,-0.0133422,0.5384477,-0.842421,0.317692,0,0
175,-0.0146713,0.5378158,-0.8418395,0.313388,0,0
176,-0.0148101,0.5376084,-0.8430589,0.309011,0,0
177,-0.0146654,0.536975,-0.8426147,0.304563,0,0
178,-0.0147156,0.5372211,-0.8422773,0.300044,0,0
179,-0.0143691,0.538002,-0.8430589,0.295457,0,0
180,-0.0148148,0.5385405,-0.8429183,0.290804,0,0
181,-0.014865,0.5380539,-0.8424272,0.286085,0,0
182,-0.0135895,0.5389452,-0.84189,0.281302,0,0
183,-0.0140334,0.5373718,-0.8416396,0.276457,0,0
184,-0.0114731,0.538446,-0.8427017,0.271552,0,0
185,-0.0128097,0.5394912,-0.8408158,0.266587,0,0
186,-0.0128645,0.5403793,-0.8405807,0.261565,0,0
187,-0.012712,0.5396835,-0.8412552,0.256487,0,0
188,-0.0114381,0.5408172,-0.8411576,0.251354,0,0
189,-0.0119751,0.5406174,-0.8413055,0.246169,0,0
190,-0.014038,0.5394363,-0.8416518,0.240932,0,0
191,-0.0135498,0.5404725,-0.8410234,0.235646,0,0
192,-0.0125151,0.5397323,-0.8413528,0.230312,0,0
193,-0.0119247,0.5397827,-0.8413011,0.224931,0,0
194,-0.0126617,0.5398346,-0.841258,0.219743,0,0
195,-0.0128569,0.5397337,-0.8412566,0.214755,0,0
196,-0.0114807,0.5402238,-0.8415451,0.209867,0,0
197,-0.0129607,0.5406203,-0.8409212,0.204443,0,0
198,-0.0135529,0.5402297,-0.8406799,0.198585,0,0
199,-0.0129118,0.5410141,-0.8411179,0.192815,0,0
200,-0.0139998,0.5389649,-0.8391632,0.187141,0,0
201,-0.0131164,0.5412187,-0.8397582,0.181575,0,0
202,-0.0135559,0.5413636,-0.840152,0.176124,0,0
203,-0.0134094,0.5413163,-0.8400023,0.1708,0,0
204,-0.0157364,0.5439774,-0.8384735,0.16561,0,0
205,-0.0157378,0.5441771,-0.8382813,0.160565,0,0
206,-0.0143371,0.5394927,-0.8405853,0.155641,0,0
207,-0.0140975,0.5415589,-0.8402528,0.150743,0,0
208,-0.0144652,0.53638,-0.8430969,0.146498,0,0
209,-0.0136001,0.5403746,-0.8409745,0.142884,0,0
210,-0.0128648,0.5409667,-0.840828,0.139876,0,0
211,-0.0141326,0.5392883,-0.8414077,0.137451,0,0
212,-0.013649,0.5409118,-0.8409759,0.135426,0,0
213,-0.0133117,0.5417557,-0.8402481,0.132792,0,0
214,-0.0145446,0.5420564,-0.8394287,0.129547,0,0
215,-0.015039,0.5427443,-0.8393922,0.125693,0,0
216,-0.013562,0.5422026,-0.8397645,0.121275,0,0
217,-0.0145963,0.5424514,-0.8392883,0.116589,0,0
218,-0.0145035,0.5433867,-0.838806,0.111674,0,0
219,-0.0137115,0.5424042,-0.8389892,0.106752,0,0
220,-0.015257273,0.544899818,-0.837836545,0.101824,0,0
221,-0.0142883,0.5427215,-0.8424987,0.096892,0,0
222,-0.0159196,0.5423431,-0.8401718,0.091957,0,0
223,-0.016661,0.542299,-0.8393967,0.08702,0,0
224,-0.0154844,0.543138,-0.8391037,0.082084,0,0
225,-0.0139067,0.542694,-0.8394806,0.077149,0,0
226,-0.015434,0.5433808,-0.8392991,0.072217,0,0
227,-0.0164702,0.5435822,-0.8390121,0.067289,0,0
228,-0.0147506,0.5429459,-0.8388046,0.062367,0,0
229,-0.015834,0.543489,-0.8382278,0.057452,0,0
230,-0.0163254,0.544371,-0.8383835,0.052546,0,0
231,-0.0147016,0.5434386,-0.8385131,0.047651,0,0
232,-0.0156327,0.5416674,-0.8386535,0.042767,0,0
233,-0.016475,0.5433929,-0.8377455,0.037896,0,0
234,-0.0172623,0.5442246,-0.8382875,0.033039,0,0
235,-0.0168641,0.5455384,-0.8397582,0.028198,0,0
236,-0.0167159,0.5444137,-0.8393143,0.02359,0,0
237,-0.0145491,0.5429947,-0.838852,0.020535,0,0
238,-0.0143067,0.5440751,-0.8387603,0.019063,0,0
239,-0.0147078,0.544916,-0.8378906,0.019207,0,0
240,-0.0154938,0.543344,-0.8377381,0.020996,0,0
241,-0.0147566,0.5447206,-0.8379395,0.02403,0,0
242,-0.0139662,0.5443283,-0.8380767,0.025846,0,0
243,-0.0154984,0.5448242,-0.8372116,0.027294,0,0
244,-0.0131623,0.5400435,-0.8393645,0.028365,0,0
245,-0.0553177,0.5231065,-0.8490493,0.02905,0,0
246,-0.0314591,0.5370806,-0.8473404,0.02934,0,0
247,-0.0164581,0.5506377,-0.8350112,0.029226,0,0
248,-0.0189224,0.5493208,-0.8333145,0.0287,0,0
249,-0.019153,0.5597504,-0.8313859,0.02771,0,0
250,-0.0167724,0.5518861,-0.8317597,0.02599,0,0
251,-0.0114548,0.551242,-0.8329911,0.023609,0,0
252,-0.0114502,0.554129,-0.8344223,0.020961,0,0
253,-0.0113632,0.5531631,-0.8322708,0.017789,0,0
