second,x_move,y_move,z_move,heart_rate,steps,psg_status
240,-0.78634428,-0.61295712,0.0321823,1.249279,137.79375,0
241,-0.6806677,-0.51593356,-0.28281984,1.269337,135.076211,0
242,-0.80474004,0.2536078,-0.50009482,1.288936,131.598673,0
243,-0.62242582,0.6926861,-0.34730982,1.308059,128.121134,0
244,-0.37597964,0.77382572,-0.4257932,1.326691,124.643595,0
245,-0.5613034,0.77930998,0.1970841,1.346325,121.166056,0
246,-0.5927922,0.70356932,0.38140314,1.366976,117.688517,0
247,-0.58844536,0.64461572,0.48585268,1.388656,114.210978,0
248,-0.58032276,0.6023923,0.537829,1.411378,110.733439,0
249,-0.650684373,0.473361431,0.579009451,1.435157,107.2559,0
250,-0.87191408,-0.06150022,-0.40683902,1.459182,103.778361,0
251,-0.82782742,0.03490818,-0.54813784,1.483451,100.300823,0
252,-0.80952854,0.07433032,-0.57038576,1.50796,96.823284,0
253,-0.80160766,0.0272116,-0.58904328,1.532708,93.345745,0
254,-0.82948146,0.03847868,-0.53505526,1.55769,89.868206,0
255,-0.7627411,0.16236114,-0.57926822,1.582905,86.390667,0
256,-0.61775454,0.10605588,-0.77399074,1.608349,83.630039,0
257,-0.55779298,-0.32299408,-0.7763357,1.63402,80.970745,0
258,-0.0925971,-0.0003457,-0.93560184,1.659765,78.31145,0
259,-0.00602024,-0.01590848,-0.97638002,1.685585,75.652156,0
260,-0.01165584,-0.20954932,-0.97885288,1.711479,72.992861,0
261,0.01643894,0.1213041,-0.9821548,1.737447,70.333567,0
262,-0.580583451,0.120143549,-0.724792196,1.762118,67.674273,0
263,-0.61002996,0.132952,-0.7720563,1.785465,65.014978,0
264,-0.6053879,0.13246666,-0.77874638,1.807462,62.355684,0
265,-0.60342658,0.12214962,-0.77859036,1.828082,59.696389,0
266,-0.6012607,0.07953712,-0.78765686,1.8473,57.037095,0
267,-0.69380308,0.03365416,-0.70430606,1.865239,54.3778,0
268,-0.711062,-0.02755858,-0.69271416,1.88187,51.718506,0
269,-0.69706752,-0.0490634,-0.70550262,1.896155,49.059211,0
270,-0.75512514,-0.09637484,-0.64792574,1.908087,46.399917,0
271,-0.74389436,0.29196898,0.35265078,1.917312,51.912266,0
272,-0.50088222,0.37163262,0.78477666,1.923816,58.662783,0
273,-0.49494198,0.28956606,0.82020296,1.929402,65.413299,0
