second,x_move,y_move,z_move,heart_rate,steps,psg_status
510,-0.378654614,-0.854462474,0.351282386,2.025842,23.875616,0
511,-0.379009,-0.854252579,0.351611982,2.028872,20.784857,0
512,-0.378195603,-0.855252759,0.349989069,2.035729,19.353657,0
513,-0.378477965,-0.854559123,0.350832737,2.046447,17.922457,0
514,-0.381785825,-0.85385593,0.349585947,2.061057,16.491258,0
515,-0.396493491,-0.845675842,0.351739211,2.075003,15.060058,0
516,-0.400216298,-0.846719825,0.343641544,2.088231,13.628858,0
517,-0.405451246,-0.837084579,0.367682526,2.102053,12.197658,0
518,-0.473581534,-0.806663828,0.333366362,2.116387,10.766458,0
519,-0.45127286,-0.839248684,0.286998053,2.131148,9.335258,0
520,-0.447551281,-0.857580807,0.235529912,2.148219,7.904058,0
521,-0.481674491,-0.828008807,0.281821702,2.167555,6.472858,0
522,-0.484006707,-0.827790138,0.278699638,2.189109,5.041658,0
523,-0.482251053,-0.826241,0.285525684,2.212834,3.610459,0
524,-0.480432842,-0.828970088,0.282203018,2.238686,2.179259,0
525,-0.4802075,-0.827756914,0.281863466,2.266616,0.748059,0
526,-0.480656105,-0.819766421,0.308436368,2.294438,0.683141,0
527,-0.482621632,-0.821644825,0.299549825,2.323002,2.114341,0
528,-0.482479474,-0.824924649,0.283994474,2.352288,3.545541,0
529,-0.473647228,-0.837945298,0.267872018,2.382276,4.976741,0
530,-0.468189672,-0.841520586,0.258848569,2.412943,6.407941,0
531,-0.465661351,-0.843199368,0.265679053,2.444268,7.839141,0
532,-0.466485754,-0.842354789,0.263353877,2.475444,9.27034,0
533,-0.467747368,-0.837857211,0.275793246,2.506434,10.70154,0
534,-0.470193912,-0.834467544,0.281962649,2.537202,12.13274,0
535,-0.472175828,-0.833383483,0.282162534,2.567711,13.56394,0
536,-0.472767333,-0.833281158,0.281845281,2.597069,14.99514,0
537,-0.471426421,-0.834455509,0.280204018,2.626112,16.42634,0
538,-0.469983862,-0.835438948,0.279021483,2.654805,17.85754,0
539,-0.470372491,-0.835178263,0.280171158,2.683111,19.28874,0
540,-0.470777298,-0.834387491,0.28121493,2.710995,20.719939,0
541,-0.471384333,-0.833832912,0.281618316,2.738421,20.828861,0
542,-0.471826448,-0.834046672,0.280699621,2.766531,19.397661,0
543,-0.46190393,-0.844663088,0.269093316,2.795314,17.966461,0
544,-0.437741123,-0.872085,0.209914053,2.824757,16.535261,0
545,-0.462371807,-0.856540947,0.223312351,2.854845,15.104061,0
546,-0.465566526,-0.857244895,0.211429772,2.88471,13.672861,0
547,-0.458827737,-0.866029439,0.187930982,2.913569,12.241661,0
548,-0.439061862,-0.875916638,0.186976638,2.941411,10.810461,0
549,-0.365383737,-0.914543596,0.204519702,2.968224,9.379262,0
550,-0.285806772,-0.831373509,0.456190947,2.993998,7.948062,0
551,-0.29928069,-0.822878621,0.477544586,3.019044,6.516862,0
552,-0.304953544,-0.820495579,0.478997175,3.043344,5.085662,0
553,-0.305362649,-0.82183093,0.476808193,3.066881,3.654462,0
554,-0.304230544,-0.822953035,0.475480211,3.089639,2.223262,0
555,-0.304418914,-0.823106448,0.474552293,3.111601,0.792062,0
556,-0.304905158,-0.823071947,0.474486789,3.132751,0,0
557,-0.305909018,-0.822406877,0.474689404,3.153144,0,0
558,-0.306608491,-0.822114877,0.474572123,3.172777,0,0
559,-0.306438561,-0.821836439,0.474982035,3.191648,0,0
560,-0.30601693,-0.822204,0.475182474,3.209756,0,0
561,-0.306068672,-0.822466517,0.475226828,3.227098,0,0
562,-0.306571825,-0.821977298,0.475716842,3.243673,0,0
563,-0.306842772,-0.821750298,0.476210491,3.259478,0,0
564,-0.306171552,-0.822659966,0.475496707,3.274833,0,0
565,-0.306195982,-0.822457,0.475021912,3.289731,0,0
566,-0.307408947,-0.822036474,0.475788368,3.304164,0,0
567,-0.306664456,-0.821961491,0.475502684,3.316944,0,0
568,-0.306323328,-0.822586621,0.474975069,3.32804,0,0
569,-0.306982211,-0.822291263,0.475066807,3.337423,0,0
570,-0.307539035,-0.82161607,0.475666246,3.344742,0,0
571,-0.30740707,-0.822055789,0.475481789,3.349972,0.79346,0
572,-0.307109877,-0.822334895,0.475057544,3.354271,2.633575,0
573,-0.307879228,-0.82181993,0.474929754,3.357638,4.473689,0
574,-0.307878655,-0.821407448,0.475378328,3.360314,6.313803,0
575,-0.306984825,-0.821687596,0.475320544,3.362294,8.153917,0
576,-0.307058175,-0.822098281,0.474663719,3.363575,9.994031,0
577,-0.307509345,-0.821573379,0.474742121,3.363757,11.834145,0
578,-0.307969754,-0.821308351,0.475371175,3.36283,13.674259,0
579,-0.307444035,-0.821573561,0.475530789,3.360781,15.514374,0
580,-0.306480614,-0.822468544,0.474780667,3.3576,17.354488,0
581,-0.306999483,-0.82235219,0.474868517,3.353273,19.194602,0
582,-0.307716737,-0.821851982,0.475170982,3.348337,21.034716,0
