second,x_move,y_move,z_move,heart_rate,steps,psg_status
1320,-0.274246,-0.329392,0.900589,0.193474,0,0
1321,-0.272247,-0.330856,0.89917,0.190391,0,0
1322,-0.274185,-0.332321,0.898163,0.187815,0,0
1323,-0.273697,-0.330368,0.898163,0.185738,0,0
1324,-0.273697,-0.328903,0.898163,0.184148,0,0
1325,-0.273178,-0.32843,0.896225,0.182684,0,0
1326,-0.273239,-0.330368,0.899155,0.181343,0,0
1327,-0.272751,-0.32988,0.899155,0.179815,0,0
1328,-0.273727,-0.32988,0.899139,0.178091,0,0
1329,-0.273224,-0.328415,0.898178,0.17616,0,0
1330,-0.272293,-0.327927,0.90062,0.174014,0,0
1331,-0.273773,-0.327927,0.901077,0.170492,0,0
1332,-0.272781,-0.328903,0.90062,0.165914,0,0
1333,-0.272247,-0.32988,0.898682,0.160298,0,0
1334,-0.273712,-0.32988,0.898651,0.153665,0,0
1335,-0.273209,-0.330856,0.898178,0.146035,0,0
1336,-0.274658,-0.330383,0.897659,0.138627,0,0
1337,-0.273682,-0.33136,0.89769,0.131438,0,0
1338,-0.273193,-0.331833,0.89769,0.124464,0,0
1339,-0.274185,-0.32988,0.898163,0.117701,0,0
1340,-0.27272,-0.32988,0.898193,0.111144,0,0
1341,-0.274216,-0.32988,0.899124,0.10449,0,0
1342,-0.27568,-0.329407,0.899094,0.097739,0,0
1343,-0.275192,-0.32988,0.899597,0.090895,0,0
1344,-0.2742,-0.330368,0.899124,0.083958,0,0
1345,-0.2742,-0.329392,0.898651,0.07693,0,0
1346,-0.273193,-0.327942,0.896713,0.069814,0,0
1347,-0.272705,-0.329392,0.897217,0.062612,0,0
1348,-0.273209,-0.328903,0.89769,0.055631,0,0
1349,-0.274216,-0.32988,0.899612,0.048879,0,0
1350,-0.27327,-0.330368,0.901092,0.042364,0,0
1351,-0.273758,-0.329392,0.900604,0.036281,0,0
1352,-0.274246,-0.329392,0.901077,0.030636,0,0
1353,-0.274216,-0.328415,0.899612,0.025124,0,0
1354,-0.274719,-0.329392,0.900085,0.019745,0,0
1355,-0.273209,-0.32988,0.898178,0.014497,0,0
1356,-0.271744,-0.330368,0.89772,0.009377,0,0
1357,-0.273209,-0.330368,0.89769,0.004384,0,0
1358,-0.273697,-0.329407,0.897675,-0.000485,0,0
1359,-0.273239,-0.329392,0.899628,-0.005168,0,0
1360,-0.273083585,-0.328879537,0.899351902,-0.009669,0,0
1361,-0.27253636,-0.32763366,0.90012328,-0.013991,0,0
1362,-0.27308286,-0.3283759,0.89971436,-0.018138,0,0
1363,-0.27312808,-0.3286402,0.8995776,-0.022112,0,0
1364,-0.2730447,-0.32802472,0.89969492,-0.025611,0,0
1365,-0.27241842,-0.32689156,0.9004623,-0.030384,0,0
1366,-0.27253508,-0.32666664,0.90042238,-0.035141,0,0
1367,-0.27295746,-0.3270282,0.9001221,-0.039871,0,0
1368,-0.27299924,-0.32695992,0.90027708,-0.044561,0,0
1369,-0.2725336,-0.3259049,0.90077118,-0.050424,0,0
1370,-0.27239686,-0.32513308,0.90114114,-0.057469,0,0
1371,-0.27253482,-0.32544594,0.90075994,-0.065709,0,0
1372,-0.2727594,-0.32592478,0.9008057,-0.074603,0,0
1373,-0.27311182,-0.32592492,0.90034176,-0.084173,0,0
1374,-0.27238316,-0.32533824,0.90094696,-0.093267,0,0
1375,-0.27239506,-0.32496708,0.90099604,-0.101885,0,0
1376,-0.2728543,-0.32563152,0.90066794,-0.110024,0,0
1377,-0.272881265,-0.325844143,0.900459959,-0.118285,0,0
1378,-0.2728803,-0.32519204,0.9008697,-0.126655,0,0
1379,-0.27247524,-0.3249174,0.90110992,-0.13512,0,0
1380,-0.2727524,-0.32526042,0.90081236,-0.143618,0,0
1381,-0.27293726,-0.32544628,0.90082024,-0.152134,0,0
1382,-0.27265288,-0.32458496,0.9011456,-0.160354,0,0
1383,-0.27247778,-0.32361716,0.90152648,-0.16827,0,0
1384,-0.2724983,-0.3240393,0.9011569,-0.175874,0,0
1385,-0.27273224,-0.32412686,0.90110416,-0.183465,0,0
1386,-0.27241208,-0.32349078,0.9015757,-0.19104,0,0
1387,-0.27236446,-0.3233065,0.90166418,-0.198849,0,0
1388,-0.27264254,-0.32368794,0.90143644,-0.206884,0,0
1389,-0.27278836,-0.32387232,0.90152062,-0.215139,0,0
1390,-0.27228084,-0.32304922,0.90179142,-0.223776,0,0
1391,-0.27254542,-0.32261828,0.90186342,-0.232793,0,0
1392,-0.27261686,-0.32305066,0.90158104,-0.242184,0,0
1393,-0.27275752,-0.3232952,0.90127676,-0.251698,0,0
1394,-0.27129176,-0.3219125,0.9025587,-0.261335,0,0
1395,-0.27189582,-0.32126828,0.90237944,-0.271096,0,0
1396,-0.27222716,-0.3219341,0.90192692,-0.280982,0,0
1397,-0.27202216,-0.32128872,0.9023672,-0.290996,0,0
1398,-0.27153932,-0.32090724,0.90254238,-0.301138,0,0
1399,-0.2720163,-0.32149642,0.90209564,-0.312005,0,0
1400,-0.2717716,-0.32131922,0.90203248,-0.323611,0,0
1401,-0.27170562,-0.32107288,0.90261628,-0.335201,0,0
1402,-0.27202572,-0.32107452,0.90245574,-0.346775,0,0
1403,-0.27190642,-0.32133784,0.90238952,-0.358329,0,0
1404,-0.27180644,-0.32072166,0.90269038,-0.369863,0,0
1405,-0.27189362,-0.32036952,0.90306886,-0.381374,0,0
1406,-0.2718064,-0.32075194,0.90268184,-0.391712,0,0
1407,-0.27203926,-0.32115384,0.90267876,-0.400852,0,0
1408,-0.2718006,-0.32051692,0.90281764,-0.409021,0,0
1409,-0.27050018,-0.32164796,0.90247672,-0.41619,0,0
1410,-0.26901578,-0.32442868,0.90228668,-0.42233,0,0
1411,-0.27598478,-0.28017308,0.91495056,-0.427412,0,0
1412,-0.27651366,-0.27486766,0.91676814,-0.431408,0,0
1413,-0.27640798,-0.273975714,0.916974082,-0.434288,0,0
1414,-0.27639802,-0.273486392,0.916906078,-0.440751,0,0
1415,-0.2765255,-0.27385328,0.9166309,-0.45087,0,0
1416,-0.27652738,-0.27410692,0.9168545,-0.45905,0,0
1417,-0.2761371,-0.27354982,0.91682278,-0.465255,0,0
1418,-0.27598536,-0.27308992,0.91738128,-0.469449,0,0
1419,-0.27547002,-0.27271598,0.917764143,-0.471593,0,0
1420,-0.28311368,-0.2411332,0.92369444,-0.471653,0,0
1421,-0.2852328,-0.23239282,0.92595098,-0.471427,0,0
1422,-0.28658386,-0.2251652,0.92707676,-0.470915,0,0
1423,-0.28529116,-0.2115326,0.93089936,-0.470117,0,0
1424,-0.27929778,-0.19866602,0.9360532,-0.469031,0,0
1425,-0.27926332,-0.1950604,0.93626154,-0.467657,0,0
1426,-0.27891518,-0.19412106,0.9368014,-0.465994,0,0
1427,-0.27764364,-0.19123864,0.93776368,-0.464041,0,0
1428,-0.2765982,-0.18941886,0.93844276,-0.461797,0,0
1429,-0.27696342,-0.18890396,0.93854222,-0.459262,0,0
1430,-0.27734554,-0.18961666,0.93822482,-0.457201,0,0
1431,-0.278062,-0.18999878,0.93804446,-0.455628,0,0
1432,-0.2776959,-0.19022306,0.93779998,-0.453452,0,0
1433,-0.27766014,-0.19007656,0.9379477,-0.450664,0,0
1434,-0.2775249,-0.18984216,0.93795932,-0.447259,0,0
1435,-0.27758386,-0.19021358,0.93796842,-0.443229,0,0
1436,-0.27801932,-0.19027214,0.93785338,-0.438567,0,0
1437,-0.27793602,-0.19040862,0.93759276,-0.433266,0,0
1438,-0.27788994,-0.19024288,0.93776768,-0.427319,0,0
1439,-0.27730036,-0.18972472,0.93802184,-0.42072,0,0
1440,-0.27751334,-0.1896762,0.93793916,-0.413629,0,0
1441,-0.27775838,-0.19003776,0.93789608,-0.406375,0,0
1442,-0.27761774,-0.19005732,0.93778198,-0.398956,0,0
1443,-0.27744924,-0.1898126,0.93811758,-0.391369,0,0
1444,-0.27703886,-0.1896661,0.93807648,-0.383609,0,0
1445,-0.2775759,-0.1899108,0.93767636,-0.375674,0,0
1446,-0.27751218,-0.19282138,0.93725458,-0.367561,0,0
1447,-0.27718424,-0.19619016,0.93694616,-0.360032,0,0
1448,-0.27552828,-0.18875004,0.93858094,-0.353098,0,0
1449,-0.27581966,-0.18879022,0.93899354,-0.346605,0,0
1450,-0.2759948,-0.18912444,0.93853272,-0.340316,0,0
1451,-0.27565364,-0.1889057,0.93898622,-0.334253,0,0
1452,-0.27524874,-0.18767362,0.93908874,-0.328434,0,0
1453,-0.27569874,-0.1879526,0.93867344,-0.322879,0,0
1454,-0.27592648,-0.18830414,0.9388351,-0.31761,0,0
1455,-0.27592312,-0.18839076,0.9387668,-0.312644,0,0
