second,x_move,y_move,z_move,heart_rate,steps,psg_status
15,-0.43693427,0.395683541,-0.795279027,-1.214861,0,0
16,-0.437139189,0.394796108,-0.795861324,-1.197863,0,0
17,-0.437110649,0.393973351,-0.795935622,-1.182633,0,0
18,-0.437135528,0.393970417,-0.796110694,-1.169213,0,0
19,-0.437416083,0.396261472,-0.794587083,-1.157646,0,0
20,-0.437543,0.396647737,-0.794850342,-1.147976,0,0
21,-0.436966789,0.394722842,-0.796159447,-1.138912,0,0
22,-0.437065632,0.393806474,-0.796402868,-1.130473,0,0
23,-0.437209684,0.395357263,-0.795496974,-1.123144,0,0
24,-0.437664676,0.396982946,-0.794556541,-1.116478,0,0
25,-0.43781673,0.397911351,-0.794245919,-1.110473,0,0
26,-0.437413139,0.39739225,-0.793896611,-1.105127,0,0
27,-0.437249703,0.396785108,-0.794758946,-1.100439,0,0
28,-0.437182108,0.395655514,-0.795851378,-1.095546,0,0
29,-0.437183647,0.396635206,-0.794970353,-1.090463,0,0
30,-0.437813054,0.398217622,-0.793267,-1.085207,0,0
31,-0.437412132,0.397127184,-0.793715184,-1.07945,0,0
32,-0.437172135,0.396360649,-0.79429173,-1.073201,0,0
33,-0.437001432,0.396719459,-0.794077649,-1.066471,0,0
34,-0.437218556,0.398688,-0.793203139,-1.064361,0,0
35,-0.437455114,0.397840257,-0.793347629,-1.066778,0,0
36,-0.437139297,0.397633378,-0.793937838,-1.073632,0,0
37,-0.437907588,0.399537,-0.792964235,-1.084829,0,0
38,-0.4376574,0.399226029,-0.7932028,-1.100278,0,0
39,-0.437791583,0.398876167,-0.793707139,-1.119885,0,0
40,-0.437661559,0.399553559,-0.792859765,-1.143558,0,0
41,-0.437481132,0.3989965,-0.793917632,-1.171203,0,0
42,-0.436521286,0.3973746,-0.795090543,-1.202727,0,0
43,-0.437571838,0.399501459,-0.793969649,-1.233336,0,0
44,-0.437244,0.399519222,-0.793618917,-1.263028,0,0
45,-0.436968917,0.397976306,-0.794667528,-1.291804,0,0
46,-0.436962324,0.398056838,-0.794507054,-1.319663,0,0
47,-0.437533629,0.3997724,-0.793006714,-1.346604,0,0
48,-0.436985444,0.399533694,-0.7934625,-1.372628,0,0
49,-0.436876868,0.398607711,-0.794484947,-1.397735,0,0
50,-0.437504946,0.400615324,-0.792926703,-1.421925,0,0
51,-0.437721667,0.399421694,-0.793667222,-1.445197,0,0
52,-0.437113,0.398838947,-0.794556079,-1.467553,0,0
53,-0.437946324,0.400285459,-0.792682054,-1.488994,0,0
54,-0.438270432,0.401001757,-0.79226727,-1.509519,0,0
55,-0.437310921,0.399023,-0.794123158,-1.529129,0,0
56,-0.43757375,0.399707361,-0.793488833,-1.547827,0,0
57,-0.437307636,0.399107424,-0.793849697,-1.565612,0,0
58,-0.437209143,0.397713371,-0.793986257,-1.582965,0,0
59,-0.438149361,0.399942194,-0.792248167,-1.599897,0,0
60,-0.437639083,0.399559861,-0.792304556,-1.616419,0,0
61,-0.437459395,0.399348658,-0.792280474,-1.632541,0,0
62,-0.437754459,0.40025,-0.791723351,-1.648275,0,0
63,-0.437085371,0.398077829,-0.793734286,-1.663152,0,0
64,-0.436840829,0.397782314,-0.794329057,-1.676375,0,0
65,-0.437881846,0.401990897,-0.791796154,-1.684405,0,0
66,-0.437596342,0.409728105,-0.787931763,-1.687299,0,0
67,-0.436901436,0.408695282,-0.788992026,-1.688052,0,0
68,-0.435722571,0.403049171,-0.793349771,-1.686663,0,0
69,-0.437251205,0.401248205,-0.792635026,-1.683131,0,0
70,-0.438717513,0.401664231,-0.791548128,-1.677458,0,0
71,-0.438100972,0.401590861,-0.791901111,-1.669641,0,0
