second,x_move,y_move,z_move,heart_rate,steps,psg_status
360,0.131646684,0.366168895,-0.918580982,1.502975,112.249161,0
361,0.140297912,0.37398386,-0.913908526,1.480515,109.397738,0
362,0.138696228,0.37525993,-0.913629684,1.455703,105.190788,0
363,0.13086907,0.374363123,-0.915466877,1.428567,98.062231,0
364,0.127363561,0.37602207,-0.914921018,1.399133,90.933674,0
365,0.125991569,0.377791828,-0.914867776,1.368129,83.805118,0
366,0.125965333,0.377687491,-0.91506693,1.334668,76.676561,0
367,0.133780857,0.383204089,-0.911601464,1.298808,69.548004,0
368,0.424553281,0.302958456,-0.883671246,1.264319,62.419447,0
369,0.46639181,0.059636155,-0.675198517,1.231192,55.29089,0
370,0.466689,0.638091018,-0.615308737,1.199414,48.162334,0
371,0.418889667,0.463617684,-0.774979965,1.168968,41.033777,0
372,0.429919393,0.409271732,-0.804725393,1.139842,33.90522,0
373,0.428754828,0.40817869,-0.80622519,1.112019,26.776663,0
374,0.422613088,0.406481246,-0.809878965,1.08438,19.648106,0
375,0.419974316,0.406317982,-0.811074,1.056919,12.51955,0
376,0.419312263,0.406982351,-0.810696807,1.030265,5.390993,0
377,0.425864404,0.41291214,-0.804302281,1.004425,0,0
378,0.425960088,0.413882912,-0.803590246,0.979408,0,0
379,0.420183123,0.411948439,-0.807672789,0.955223,0,0
380,0.416961684,0.410707632,-0.810149579,0.931464,0,0
381,0.415354965,0.410754263,-0.811039439,0.908148,0,0
382,0.419879088,0.414007649,-0.806951702,0.885291,0,0
383,0.421534509,0.414757421,-0.805965193,0.862909,0,0
384,0.418203579,0.412832965,-0.808556053,0.839124,0,0
385,0.415304912,0.412155702,-0.810589702,0.814409,0,0
386,0.41400093,0.411675632,-0.811400088,0.789494,0,0
387,0.415007211,0.412410368,-0.811279544,0.764363,0,0
388,0.420760862,0.41611219,-0.805789017,0.739002,0,0
389,0.419939561,0.416066526,-0.806412526,0.713394,0,0
390,0.415758649,0.413767316,-0.809672298,0.687524,0,0
391,0.413488411,0.413163714,-0.811436232,0.662388,0,0
392,0.412585362,0.412561345,-0.811749897,0.637991,0,0
393,0.415501123,0.414392877,-0.808767439,0.614336,0,0
394,0.420141684,0.41683286,-0.805219456,0.591427,0,0
395,0.419466526,0.416845737,-0.805887912,0.568775,0,0
396,0.415831491,0.415500877,-0.808403456,0.546898,0,0
397,0.413053105,0.413819561,-0.810920789,0.525818,0,0
398,0.411237281,0.413571895,-0.811622491,0.505561,0,0
399,0.41349586,0.415129842,-0.809805088,0.48615,0,0
400,0.417621035,0.417508825,-0.806290509,0.468432,0,0
401,0.415918456,0.416902684,-0.807883596,0.451406,0,0
402,0.412567982,0.41510793,-0.810332474,0.435059,0,0
403,0.410935052,0.414588948,-0.811735448,0.419378,0,0
404,0.411610429,0.415000625,-0.811100268,0.404351,0,0
405,0.415602088,0.418320789,-0.807576246,0.389965,0,0
406,0.414248561,0.417183561,-0.808332211,0.375382,0,0
407,0.411406224,0.416215103,-0.810758845,0.365027,0,0
408,0.409668474,0.414922965,-0.812190053,0.358989,0,0
409,0.410237702,0.415455667,-0.811236246,0.357358,0,0
410,0.414691643,0.418651304,-0.807584768,0.360221,0,0
411,0.415750983,0.418963966,-0.806690086,0.364928,0,0
412,0.412186228,0.416796807,-0.809353263,0.371515,0,0
413,0.409742667,0.415741789,-0.811049298,0.380017,0,0
414,0.408708228,0.416793614,-0.811425158,0.390467,0,0
415,0.411855667,0.418779526,-0.80862986,0.402406,0,0
416,0.411092702,0.418576667,-0.809154807,0.415876,0,0
417,0.408694316,0.417563088,-0.810936123,0.429237,0,0
418,0.407670351,0.416860702,-0.811314386,0.4425,0,0
419,0.41062214,0.418815474,-0.809633298,0.455677,0,0
420,0.412937404,0.420280965,-0.807310649,0.468778,0,0
421,0.410155754,0.419462158,-0.809876333,0.479793,0,0
422,0.407915052,0.417991793,-0.811483724,0.488694,0.039456,0
423,0.407205,0.417655661,-0.812156107,0.495454,1.668841,0
424,0.407045263,0.417996298,-0.812066842,0.500044,3.298225,0
425,0.411277667,0.420141649,-0.808882351,0.500953,4.927609,0
426,0.410493828,0.420076828,-0.809066862,0.499191,6.556994,0
427,0.408127842,0.418645404,-0.81064593,0.49478,8.186378,0
428,0.406602526,0.418241228,-0.811709737,0.487742,9.815763,0
429,0.40674686,0.418311561,-0.811384561,0.4781,11.445147,0
430,0.409556035,0.420373982,-0.808493912,0.46736,13.074531,0
431,0.408198509,0.419382632,-0.810095825,0.456023,14.703916,0
432,0.406098456,0.418734579,-0.81147393,0.444092,16.3333,0
433,0.405645491,0.41854186,-0.811881649,0.43157,17.962685,0
434,0.409264298,0.420865526,-0.808910702,0.418459,19.592069,0
435,0.409386123,0.42060693,-0.808899211,0.404844,21.221453,0
436,0.406343404,0.419531789,-0.811023982,0.390391,22.850838,0
437,0.404939404,0.419143614,-0.81228207,0.375093,24.480222,0
438,0.406623632,0.420173,-0.810698912,0.358946,23.010393,0
439,0.407131772,0.420051947,-0.810639211,0.341944,21.381009,0
440,0.405207123,0.419350596,-0.812355684,0.324082,19.751624,0
441,0.404268845,0.418889552,-0.812841983,0.306386,18.12224,0
442,0.40516207,0.41984693,-0.813292105,0.289674,16.492856,0
443,0.420102786,0.359076054,-0.842382946,0.273937,14.863471,0
444,0.356064632,0.132643895,-0.904742333,0.259166,13.234087,0
445,0.194838138,0.228311983,-0.916790983,0.24671,11.604702,0
446,0.062841596,-0.100016789,-0.976936246,0.236537,9.975318,0
447,0.058639491,0.115634053,-0.987994842,0.228609,8.345934,0
448,0.057912684,0.123229649,-0.987443632,0.222889,6.716549,0
449,0.057197982,0.124534263,-0.987200491,0.21934,5.087165,0
450,0.057218088,0.126306667,-0.986881754,0.216934,3.45778,0
451,0.058742526,0.129964702,-0.986493526,0.214388,1.828396,0
452,0.058315895,0.131095474,-0.986312596,0.21166,0.199012,0
453,0.05876286,0.132944158,-0.986560509,0.208708,0,0
454,0.059195474,0.134571544,-0.986138281,0.205489,0,0
455,0.060002877,0.136437105,-0.986192351,0.200695,0,0
456,0.056674351,0.627395316,-0.669157316,0.194309,0,0
457,0.041218561,0.800027737,-0.592610684,0.186059,0,0
458,0.041782632,0.800435667,-0.594089175,0.175924,0,0
459,0.040866228,0.799991526,-0.594766982,0.163881,0,0
460,0.039575534,0.7993375,-0.595436431,0.14991,0,0
461,0.039574895,0.799421895,-0.595961421,0.133988,0,0
462,0.040663579,0.799470614,-0.59514286,0.118116,0,0
463,0.041633193,0.800375965,-0.593775193,0.102311,0,0
464,0.040447351,0.799828737,-0.594269035,0.086866,0,0
465,0.039608298,0.799669193,-0.594972,0.071794,0,0
466,0.03921807,0.799570491,-0.595576246,0.057106,0,0
467,0.039801912,0.799503298,-0.595344491,0.042309,0,0
468,0.040880193,0.800765421,-0.593543018,0.027406,0,0
469,0.040460421,0.800599228,-0.593958772,0.012399,0,0
470,0.039578281,0.800292421,-0.594560561,-0.002709,0,0
471,0.039234842,0.799611158,-0.594585246,-0.017918,0,0
472,0.039778509,0.800033,-0.594870316,-0.03281,0,0
473,0.040958088,0.800852491,-0.593687684,-0.047337,0,0
474,0.039908509,0.800529614,-0.594112228,-0.061451,0,0
475,0.03930431,0.800248052,-0.594836776,-0.075102,0,0
476,0.038938281,0.79994386,-0.595370123,-0.088243,0,0
477,0.040234179,0.800196875,-0.594787536,-0.099833,0,0
478,0.040424018,0.800807509,-0.593695912,-0.109843,0,0
