,second,x_move,y_move,z_move,heart_rate,step_count,psg_status
0,510,-0.378189,-0.854553,0.352264,68,92.1,0
1,511,-0.378637914,-0.854464293,0.351274069,68,58.01241379,0
2,512,-0.379009,-0.854252579,0.351611982,68,21.49,0
3,513,-0.378195603,-0.855252759,0.349989069,68,21.49,0
4,514,-0.378477965,-0.854559123,0.350832737,68,21.49,0
5,515,-0.381785825,-0.85385593,0.349585947,68,21.49,0
6,516,-0.396493491,-0.845675842,0.351739211,68,21.49,0
7,517,-0.400216298,-0.846719825,0.343641544,68,21.49,0
8,518,-0.405451246,-0.837084579,0.367682526,68,21.49,0
9,519,-0.475370525,-0.807481712,0.333031322,68.6440678,21.49,0
10,520,-0.45127286,-0.839248684,0.286998053,69,21.49,0
11,521,-0.447551281,-0.857580807,0.235529912,69,21.49,0
12,522,-0.481674491,-0.828008807,0.281821702,69,21.49,0
13,523,-0.484006707,-0.827790138,0.278699638,69,21.49,0
14,524,-0.48239369,-0.826044603,0.285468276,69,21.49,0
15,525,-0.480394,-0.828981034,0.282155552,69,21.49,0
16,526,-0.48017339,-0.827721508,0.281838593,69,11.29135593,0
17,527,-0.480656105,-0.819766421,0.308436368,69,0,0
18,528,-0.482621632,-0.821644825,0.299549825,69,0,0
19,529,-0.482479474,-0.824924649,0.283994474,69,0,0
20,530,-0.473647228,-0.837945298,0.267872018,69,0,0
21,531,-0.468189672,-0.841520586,0.258848569,69,0,0
22,532,-0.465661351,-0.843199368,0.265679053,69,0,0
23,533,-0.466485754,-0.842354789,0.263353877,69,0,0
24,534,-0.467747368,-0.837857211,0.275793246,69,0,0
25,535,-0.470193912,-0.834467544,0.281962649,69,0,0
26,536,-0.47218578,-0.833419017,0.282142407,76.27118644,0,0
27,537,-0.472767333,-0.833281158,0.281845281,80,0,0
28,538,-0.471426421,-0.834455509,0.280204018,80,0,0
29,539,-0.469983862,-0.835438948,0.279021483,80,0,0
30,540,-0.470379776,-0.835217397,0.280168448,80,0,0
31,541,-0.470753576,-0.834332966,0.281239644,78.6779661,9.470169492,0
32,542,-0.471384333,-0.833832912,0.281618316,78,21.49,0
33,543,-0.471834051,-0.834054661,0.280679458,77.3559322,21.49,0
34,544,-0.46190393,-0.844663088,0.269093316,77,21.49,0
35,545,-0.437741123,-0.872085,0.209914053,77,21.49,0
36,546,-0.462371807,-0.856540947,0.223312351,77,21.49,0
37,547,-0.465566526,-0.857244895,0.211429772,77,21.49,0
38,548,-0.458827737,-0.866029439,0.187930982,77,21.49,0
39,549,-0.439061862,-0.875916638,0.186976638,77,21.49,0
40,550,-0.365383737,-0.914543596,0.204519702,77,21.49,0
41,551,-0.285806772,-0.831373509,0.456190947,77,21.49,0
42,552,-0.299585186,-0.823377712,0.47706139,77,21.49,0
43,553,-0.304923172,-0.820473741,0.478881534,77,21.49,0
44,554,-0.305362649,-0.82183093,0.476808193,77,21.49,0
45,555,-0.304230544,-0.822953035,0.475480211,77,21.49,0
46,556,-0.304448034,-0.823090644,0.474530508,77,12.01983051,0
47,557,-0.304905158,-0.823071947,0.474486789,77,0,0
48,558,-0.305909018,-0.822406877,0.474689404,77,0,0
