,second,x_move,y_move,z_move,heart_rate,step_count,psg_status
0,390,-0.291748,-0.937607,-0.112351,68,178.06,0
1,391,-0.293550524,-0.943817841,-0.107300032,68,95.21873016,0
2,392,-0.294196508,-0.943657778,-0.107564238,68.79365079,73.68,0
3,393,-0.29468977,-0.943978754,-0.104516033,69,73.68,0
4,394,-0.29465318,-0.943669721,-0.105675393,69,73.68,0
5,395,-0.294700419,-0.943851387,-0.10542371,69,73.68,0
6,396,-0.295192279,-0.943731836,-0.105546246,69,73.68,0
7,397,-0.289796113,-0.9614105,-0.142612629,69,73.68,0
8,398,-0.727707887,-0.583683903,-0.010606581,72.16129032,73.68,0
9,399,-0.691579516,-0.521009371,0.298523403,73,73.68,0
10,400,-0.40701818,-0.81515977,-0.395051311,73,73.68,0
11,401,-0.346258887,-0.838036581,-0.410564355,73,73.68,0
12,402,-0.327016639,-0.859405525,-0.38369618,73,73.68,0
13,403,-0.324780339,-0.865250387,-0.370466355,73,73.68,0
14,404,-0.32436159,-0.865800197,-0.368896016,73,73.68,0
15,405,-0.324305145,-0.866451097,-0.367625323,73,73.68,0
16,406,-0.324153468,-0.866373371,-0.367878919,73,15.44903226,0
17,407,-0.323764333,-0.866937016,-0.36688954,85.6984127,0,0
18,408,-0.324061274,-0.866923177,-0.367077,89,0,0
19,409,-0.324093902,-0.866885328,-0.367219443,89,0,0
20,410,-0.323851597,-0.866932677,-0.367164387,89,0,0
21,411,-0.32371277,-0.867308082,-0.366493836,89,0,0
22,412,-0.323254302,-0.867375444,-0.365968683,82.65079365,0,0
23,413,-0.323138705,-0.868300934,-0.364436098,81,0,0
24,414,-0.323048623,-0.868647361,-0.363486623,81,0,0
25,415,-0.323257937,-0.868582635,-0.36369227,79.44444444,0,0
26,416,-0.323119902,-0.868354754,-0.363869852,79,0,0
27,417,-0.323206242,-0.868629903,-0.363640065,79,0,0
28,418,-0.32329118,-0.868668115,-0.36357823,79,0,0
29,419,-0.323468825,-0.868541873,-0.363658571,78.20634921,0,0
30,420,-0.323532839,-0.868350065,-0.364233968,78,0,0
31,421,-0.323503984,-0.868427365,-0.36403327,78,0,0
32,422,-0.323244705,-0.868671131,-0.36349041,78,0,0
33,423,-0.323332226,-0.868428113,-0.364043629,78,0,0
34,424,-0.323544661,-0.868429339,-0.364113113,78,0,0
35,425,-0.323495645,-0.868368516,-0.363866,71.5483871,0,0
36,426,-0.323141984,-0.86896829,-0.362912339,70,0,0
37,427,-0.32253582,-0.869922852,-0.360995492,70,0,0
38,428,-0.322802661,-0.869049065,-0.362651194,70,0,0
39,429,-0.323052435,-0.86873871,-0.363483048,69.20967742,0,0
40,430,-0.322781516,-0.868803903,-0.363876339,69,0,0
41,431,-0.322526311,-0.869071836,-0.363270967,69,0,0
42,432,-0.322893246,-0.86879618,-0.363938951,69,0,0
43,433,-0.323100935,-0.868229806,-0.364953468,69,0,0
44,434,-0.322596403,-0.86902321,-0.363572645,68.20967742,0,0
45,435,-0.322098968,-0.869785952,-0.361509774,68,0,0
46,436,-0.322156855,-0.869319887,-0.363061016,68,0,0
47,437,-0.322306968,-0.869021516,-0.363533758,68,0,0
48,438,-0.322115836,-0.869459066,-0.362666656,68,0,0
49,439,-0.321049048,-0.870644667,-0.360289524,68,0,0
50,440,-0.321599177,-0.870353726,-0.36103079,68,0,0
51,441,-0.321863869,-0.869407508,-0.362649098,68,0,0
52,442,-0.322329581,-0.869001339,-0.363369581,68,0,0
53,443,-0.32235518,-0.86921759,-0.363251984,68,0,0
54,444,-0.32192621,-0.869370984,-0.362559323,68,0,0
55,445,-0.322260541,-0.869025361,-0.363329311,68,0,0
56,446,-0.322598349,-0.868791841,-0.363841429,68,0,0
57,447,-0.324419803,-0.868182541,-0.364470902,68,0,0
58,448,-0.32985221,-0.872230048,-0.348246194,68,0,0
59,449,-0.331050656,-0.871325836,-0.349690639,68,0,0
60,450,-0.330987469,-0.870071703,-0.352723359,68,0,0
61,451,-0.308817468,-0.86252179,-0.373305323,68,38.0283871,0
62,452,-0.35165559,-0.893730262,-0.280793525,68,49.12,0
63,453,-0.295968597,-0.852285581,0.069040823,68,49.12,0
64,454,-0.163723082,-0.967457049,0.178277475,68,49.12,0
65,455,-0.305785111,-0.94101146,0.085410714,65.61904762,49.12,0
66,456,-0.309466274,-0.940560129,0.085316823,65,49.12,0
67,457,-0.320201967,-0.937913213,0.034229705,65,49.12,0
68,458,-0.273947242,-0.955227,0.026346484,65,49.12,0
69,459,-0.290276934,-0.950228082,0.03446859,65,49.12,0
70,460,-0.294178825,-0.948529444,0.039757127,66.58730159,49.12,0
71,461,-0.294105344,-0.948592344,0.041001164,67,49.12,0
72,462,-0.294175194,-0.948648242,0.041332629,67,49.12,0
73,463,-0.294052115,-0.948637426,0.04151118,67,49.12,0
74,464,-0.294075532,-0.948618258,0.041274484,67,49.12,0
75,465,-0.294110623,-0.948569115,0.041035738,67,49.12,0
76,466,-0.294209794,-0.948514667,0.040606603,67,11.6952381,0
77,467,-0.294141,-0.948421371,0.040419,70.9516129,0,0
78,468,-0.294171742,-0.948587758,0.040536145,72,0,0
79,469,-0.294019613,-0.948546887,0.040672097,72,0,0
80,470,-0.29452341,-0.948461803,0.04190018,72,0,0
81,471,-0.294806349,-0.94831219,0.041704143,72,0,0
82,472,-0.295289082,-0.947998066,0.043642869,72,0,0
83,473,-0.295509984,-0.947881262,0.044526082,72,0,0
84,474,-0.295392452,-0.947976435,0.043638887,72,0,0
85,475,-0.295357787,-0.948069377,0.043310443,72,0,0
86,476,-0.295461254,-0.948124524,0.043050429,71.20634921,0,0
87,477,-0.295066754,-0.948131344,0.042593262,71,0,0
88,478,-0.294781355,-0.948160194,0.043011097,71,0,0
