,second,x_move,y_move,z_move,heart_rate,step_count,psg_status
0,390,-0.540527,0.680496,-0.271774,90,79.82,0
1,391,-0.426881098,0.92079902,-0.093920843,90,109.6170588,0
2,392,-0.448255902,0.816442157,-0.228871431,90,125.87,0
3,393,-0.464478686,0.76503502,-0.432476588,90,125.87,0
4,394,-0.49436036,0.79888032,-0.0768823,90,125.87,0
5,395,-0.41641292,0.86058846,-0.09243476,90,125.87,0
6,396,-0.50280266,0.73683462,-0.41812716,90,125.87,0
7,397,-0.54405212,0.64412906,-0.52719878,90,125.87,0
8,398,-0.5745883,0.42689086,-0.686528,90,125.87,0
9,399,-0.5660953,0.50652048,-0.64963688,90,125.87,0
10,400,-0.58189972,0.53093262,-0.61673158,90,125.87,0
11,401,-0.55396366,0.60357236,-0.57621032,90,125.87,0
12,402,-0.51200224,0.715249,-0.4812772,90,125.87,0
13,403,-0.515548365,0.719469731,-0.466523673,94.84615385,125.87,0
14,404,-0.4213888,0.83761322,-0.30979648,99,125.87,0
15,405,-0.5310495,0.84059512,-0.12125976,99,125.87,0
16,406,-0.517998529,0.848717157,-0.11046049,99,88.12705882,0
17,407,-0.50918702,0.854359098,-0.10865902,100.0588235,67.54,0
18,408,-0.49237762,0.86207698,-0.12203492,101,67.54,0
19,409,-0.51903438,0.8472931,-0.10511328,101,67.54,0
20,410,-0.579709196,0.736540863,-0.333237922,101,67.54,0
21,411,-0.55394714,0.73633422,-0.39140778,101,67.54,0
22,412,-0.5652912,0.69783756,-0.44200864,101,67.54,0
23,413,-0.527479255,0.683639784,-0.499746922,101,67.54,0
24,414,-0.55432344,0.66589234,-0.49405854,101,67.54,0
25,415,-0.58960024,0.68780972,-0.3955353,101,67.54,0
26,416,-0.410473137,0.877816294,-0.293136608,101,67.54,0
27,417,-0.44650818,0.86839992,-0.22125428,101,67.54,0
28,418,-0.4426791,0.86826106,-0.21250178,101,67.54,0
29,419,-0.46819522,0.8657132,-0.18602294,101,67.54,0
30,420,-0.599059471,0.595416784,-0.490472275,101,67.54,0
31,421,-0.671198654,0.717387788,-0.188792942,101,55.85038462,0
32,422,-0.656363118,0.658065804,-0.247797314,101,49.12,0
33,423,-0.59115664,0.10860838,0.80459658,101,49.12,0
34,424,-0.28898554,0.41268458,0.85946256,101,49.12,0
35,425,-0.15520088,0.35479012,0.91127784,101,49.12,0
36,426,-0.18413116,0.37128824,0.90671326,101,49.12,0
37,427,-0.20736662,0.36698082,0.9018512,101,49.12,0
38,428,-0.20563932,0.3425128,0.9073975,101,49.12,0
39,429,-0.25044464,0.4040875,0.8768833,101,49.12,0
40,430,-0.24982296,0.36196134,0.89209782,101,49.12,0
41,431,-0.254584365,0.228163827,0.935636596,101.5384615,49.12,0
42,432,-0.25274052,0.210629,0.9391441,102,49.12,0
43,433,-0.25079906,0.21257018,0.93964104,102,49.12,0
44,434,-0.25236394,0.21705448,0.9377432,102,49.12,0
45,435,-0.2530631,0.21791668,0.9376852,102,49.12,0
46,436,-0.253370192,0.216270173,0.937891442,102.5192308,23.7925,0
47,437,-0.25317574,0.21563904,0.93769892,103,9.21,0
48,438,-0.25288062,0.21457098,0.93801874,103,9.21,0
49,439,-0.2528616,0.21483126,0.93614596,103,9.21,0
50,440,-0.17832126,0.23156074,0.95223788,103,9.21,0
51,441,-0.128776865,0.317556212,0.932052885,99.76923077,9.21,0
52,442,-0.149928039,0.350071314,0.919126667,95.94117647,9.21,0
53,443,-0.21687228,0.3545084,0.90398584,95,9.21,0
54,444,-0.22732728,0.29139712,0.92481752,95,9.21,0
55,445,-0.23401178,0.205513,0.94498194,95,9.21,0
56,446,-0.2345639,0.20475712,0.94511164,95,9.21,0
57,447,-0.2277304,0.20764002,0.94665156,95,9.21,0
58,448,-0.22474512,0.20648988,0.94779698,95,9.21,0
59,449,-0.24140562,0.29297126,0.9190954,95,9.21,0
60,450,-0.242662,0.557242135,0.772788962,95,9.21,0
61,451,-0.2700445,0.491099077,0.793502558,91.88461538,12.98846154,0
62,452,-0.31697424,-0.05385528,0.9314044,89,15.35,0
63,453,-0.298044451,0.128324333,0.936743667,89,15.35,0
64,454,-0.3555374,0.05109374,0.91614838,89,15.35,0
65,455,-0.29691934,-0.13878932,0.93937618,89,15.35,0
66,456,-0.32830074,-0.22300322,0.91317536,89,15.35,0
67,457,-0.34195826,-0.24651122,0.90206936,89,15.35,0
68,458,-0.350135922,-0.292849961,0.884819431,89,15.35,0
69,459,-0.3562195,-0.28270264,0.88586244,89,15.35,0
70,460,-0.35788848,-0.27976378,0.88623604,89,15.35,0
71,461,-0.35897886,-0.27963782,0.88583776,89,15.35,0
72,462,-0.357653765,-0.278121392,0.886786059,89,15.35,0
73,463,-0.35245062,-0.2724384,0.89058536,89,15.35,0
74,464,-0.34976294,-0.26964422,0.89238532,89,15.35,0
75,465,-0.34781708,-0.2724933,0.89233612,89,15.35,0
76,466,-0.346952846,-0.280001404,0.890058904,87.44230769,6.199038462,0
77,467,-0.3471854,-0.28157538,0.89023254,86,0,0
78,468,-0.34956125,-0.275459308,0.891327231,84.92307692,0,0
79,469,-0.34667242,-0.27452564,0.89242426,84,0,0
80,470,-0.3476364,-0.27763576,0.8915899,84,0,0
81,471,-0.34656808,-0.2792383,0.8914786,84,0,0
82,472,-0.3453944,-0.28421476,0.88928562,84,0,0
83,473,-0.345936196,-0.281905529,0.890066392,82.94117647,0,0
84,474,-0.34114528,-0.29820364,0.88794468,82,0,0
85,475,-0.33874728,-0.3002588,0.88898378,82,0,0
86,476,-0.333790824,-0.307215078,0.887178529,82,0,0
87,477,-0.33650396,-0.30168206,0.8877298,82,0,0
88,478,-0.343472294,-0.293821451,0.887174725,82,0,0
89,479,-0.3473108,-0.28689544,0.88833684,82,0,0
90,480,-0.346777843,-0.283414667,0.889212784,82,0,0
91,481,-0.346305451,-0.283587,0.889263373,82,0,0
92,482,-0.34574048,-0.28415462,0.8895267,82,0,0
93,483,-0.334945118,-0.274459843,0.896196902,82,0,0
94,484,-0.32726316,-0.27518308,0.8993289,82,0,0
95,485,-0.32793704,-0.27894474,0.89809274,82,0,0
96,486,-0.329492275,-0.274368882,0.898853941,82,0,0
97,487,-0.3285241,-0.27664494,0.89834782,82,0,0
98,488,-0.329839137,-0.276590961,0.898053961,81.47058824,0,0
99,489,-0.33071318,-0.27629706,0.8976996,81,0,0
100,490,-0.3272998,-0.28835906,0.89531958,81,0,0
101,491,-0.32856694,-0.286174,0.89582516,81,0,0
102,492,-0.3298978,-0.28394498,0.8957147,81,0,0
103,493,-0.334921308,-0.279896096,0.894923269,81,0,0
104,494,-0.33730654,-0.28011564,0.8944303,81,0,0
105,495,-0.33844766,-0.27924588,0.8939514,81,0,0
106,496,-0.326719098,-0.279459314,0.898167608,81,0,0
107,497,-0.32439146,-0.26340872,0.90367676,81,0,0
108,498,-0.31857022,-0.2782901,0.90116176,81,0,0
109,499,-0.32192634,-0.274436,0.90176268,81,0,0
110,500,-0.322336627,-0.273044,0.901684882,81,0,0
111,501,-0.3217948,-0.26995788,0.89892034,81,0,0
112,502,-0.323603902,-0.255810647,0.90613698,81,0,0
113,503,-0.32034422,-0.24333378,0.91069854,81,0,0
