,second,x_move,y_move,z_move,heart_rate,step_count,psg_status
0,1256,0.018397184,-0.33440949,-0.942972898,72.67346939,0,0
1,1257,-0.00206698,-0.21381038,-0.97511868,69,0,0
2,1258,-0.01882844,-0.1571155,-0.98779052,69,0,0
3,1259,-0.02695128,-0.16292026,-0.98722506,69,0,0
4,1260,-0.02136802,-0.152222961,-0.988946667,69,0,0
5,1261,-0.0203824,-0.15171208,-0.98928958,69,0,0
6,1262,0.010536294,-0.226147176,-0.971604627,69,0,0
7,1263,-0.01578598,-0.199296216,-0.980948373,69,0,0
8,1264,-0.02804604,-0.20688296,-0.97794586,69,0,0
9,1265,-0.03101378,-0.20734074,-0.9788886,69,0,0
10,1266,-0.03541258,-0.20740446,-0.97775212,69,0,0
11,1267,-0.03885586,-0.20646508,-0.97811434,69,0,0
12,1268,-0.041870157,-0.201322353,-0.979133118,69,0,0
13,1269,-0.04520476,-0.19262578,-0.98071598,69,0,0
14,1270,-0.03904446,-0.18837344,-0.97975368,69,0,0
15,1271,-0.105997471,-0.067046549,-0.991564863,69,40.45176471,0
16,1272,-0.08362154,0.07647458,-0.98571472,69,42.98,0
17,1273,-0.127601824,0.577963137,-0.795573902,69,42.98,0
18,1274,-0.1758111,0.3734006,-0.87981418,69,42.98,0
19,1275,-0.03705506,-0.05220274,-1.00062648,69,42.98,0
20,1276,-0.02086026,-0.05552798,-0.99930386,69,42.98,0
21,1277,-0.0197265,-0.07253566,-0.99879542,69,42.98,0
22,1278,-0.050043922,-0.00886598,-0.997099608,69,42.98,0
23,1279,-0.0347086,0.03333864,-1.00003748,69,42.98,0
24,1280,-0.0453457,0.0167444,-1.00029972,69,42.98,0
25,1281,-0.04829304,0.0189862,-0.9996725,69,42.98,0
26,1282,-0.04835502,0.01920102,-0.99959594,69,42.98,0
27,1283,-0.0501364,0.01832666,-0.99969846,69,42.98,0
28,1284,-0.05196684,0.01657288,-0.99981906,69,42.98,0
29,1285,-0.045952333,0.020422529,-1.000355745,69,42.98,0
30,1286,-0.045672941,0.017331333,-1.000106765,69,3.370980392,0
31,1287,-0.04231596,0.01217744,-1.00028048,69,0,0
32,1288,-0.03694636,0.00657198,-1.00041502,69,0,0
33,1289,-0.03902956,0.00716316,-1.00090512,69,0,0
34,1290,-0.039167529,0.00760851,-1.000466451,69,0,0
35,1291,-0.03913551,0.007846608,-1.000683922,69.50980392,0,0
36,1292,-0.03912504,0.0078879,-1.00058678,71,0,0
37,1293,-0.03921496,0.007575,-1.00042384,71,0,0
38,1294,-0.03928282,0.00788788,-1.00053194,71,0,0
39,1295,-0.03890862,0.0077616,-1.000603,71,0,0
40,1296,-0.03894568,0.00771146,-1.00078762,71,0,0
41,1297,-0.0389572,0.00718414,-1.0005151,71,0,0
42,1298,-0.039473608,0.007617157,-1.000518765,70.45098039,0,0
43,1299,-0.03944458,0.00826792,-1.00074032,69,0,0
44,1300,-0.039629765,0.008277765,-1.000397588,69,0,0
45,1301,-0.039701294,0.00837298,-1.000677098,69,0,0
46,1302,-0.0397501,0.00865728,-1.00061126,69,0,0
47,1303,-0.03961574,0.00849282,-1.00054936,69,0,0
48,1304,-0.0395581,0.00864972,-1.00047154,69,0,0
49,1305,-0.039707824,0.008717627,-1.000467902,68.7254902,0,0
50,1306,-0.039581959,0.008627857,-1.000538163,68,0,0
51,1307,-0.03946348,0.00853068,-1.00077028,68,0,0
52,1308,-0.03968992,0.00854034,-1.00074614,68,0,0
53,1309,-0.0398983,0.00832488,-1.00053434,68,0,0
54,1310,-0.04000798,0.008658412,-1.000673725,66.98039216,0,0
55,1311,-0.0396994,0.00873514,-1.00071724,64,0,0
56,1312,-0.0395831,0.00854104,-1.00070532,64,0,0
57,1313,-0.03954438,0.00859998,-1.00067538,64,0,0
58,1314,-0.03988096,0.00772766,-1.00079712,64,0,0
59,1315,-0.040060059,0.008037569,-1.000435882,63.74509804,0,0
60,1316,-0.039935804,0.008599098,-1.000938451,63,0,0
61,1317,-0.03976166,0.00843026,-1.0009894,63,0,0
62,1318,-0.03973092,0.00846158,-1.0005906,63,0,0
63,1319,-0.03961066,0.00820778,-1.00076318,63,0,0
64,1320,-0.039919942,0.008257038,-1.000568192,63.26923077,0,0
65,1321,-0.03982814,0.0084805,-1.0006507,64,0,0
66,1322,-0.03970554,0.00839268,-1.0004068,64,0,0
67,1323,-0.03961892,0.00813052,-1.00033444,64,0,0
68,1324,-0.0399399,0.00813998,-1.00033142,64,0,0
69,1325,-0.039766275,0.008374784,-1.000335039,63.74509804,0,0
70,1326,-0.03962768,0.00844462,-1.0004431,63,0,0
71,1327,-0.03916282,0.00827824,-1.00067682,63,0,0
72,1328,-0.03937772,0.00789796,-1.0006122,63,0,0
73,1329,-0.0395899,0.00795532,-1.00073216,63,0,0
74,1330,-0.039596255,0.008546784,-1.000722824,63,0,0
75,1331,-0.039691667,0.008430118,-1.000657647,63,0,0
76,1332,-0.0398077,0.00830632,-1.00065918,63,0,0
77,1333,-0.03975588,0.00847142,-1.0007953,63,0,0
78,1334,-0.03964594,0.00820774,-1.00088014,63,0,0
79,1335,-0.039843902,0.008133608,-1.000660667,63,0,0
80,1336,-0.03978854,0.00838504,-1.00063144,63,0,0
81,1337,-0.03970946,0.00836558,-1.00066748,63,0,0
82,1338,-0.03958834,0.00849004,-1.00087948,63,0,0
83,1339,-0.03969812,0.00791478,-1.00071412,63,0,0
84,1340,-0.03991394,0.00835276,-1.00070134,63,0,0
85,1341,-0.04005946,0.00804014,-1.00069304,63,0,0
86,1342,-0.03973082,0.008335,-1.00060064,63,0,0
87,1343,-0.03948146,0.0081299,-1.00082802,63,0,0
88,1344,-0.039977765,0.007644,-1.000624098,63,0,0
89,1345,-0.039749392,0.008106039,-1.000553569,63,0,0
90,1346,-0.039713804,0.008315471,-1.000505059,63,21.67058824,0
91,1347,-0.03968258,0.0083167,-1.0005808,63,24.56,0
92,1348,-0.03964166,0.00824772,-1.00062776,63,24.56,0
93,1349,-0.039487469,0.008206163,-1.000733653,63,24.56,0
94,1350,-0.040486686,0.005296314,-1.000763216,63,24.56,0
95,1351,-0.039455941,0.005018922,-1.000981039,63,24.56,0
96,1352,-0.03997402,0.0052759,-1.00069792,63,24.56,0
97,1353,-0.04506932,0.00162048,-0.9998889,63,24.56,0
98,1354,-0.0413135,0.00066194,-1.0010761,63,24.56,0
99,1355,-0.11139058,0.02983462,-0.99566922,63,24.56,0
100,1356,-0.136883922,0.064421431,-0.979727314,63,24.56,0
101,1357,-0.11204444,0.0969953,-0.99317418,63,24.56,0
102,1358,-0.08239008,0.08500832,-0.99323788,63,24.56,0
103,1359,-0.13906066,0.07987788,-0.98484186,63,24.56,0
104,1360,-0.07776822,0.0184979,-0.9982703,63,24.56,0
105,1361,-0.03638025,0.0108475,-0.994285308,63.25,3.306153846,0
106,1362,-0.04236696,0.12823098,-0.99108214,64,0,0
107,1363,-0.0530441,0.09709082,-0.99555818,64,0,0
108,1364,-0.05244442,0.09704298,-0.9957309,64,0,0
109,1365,-0.05187376,0.09663246,-0.99586398,64,0,0
110,1366,-0.05225158,0.09602568,-0.99591886,64,0,0
111,1367,-0.05251154,0.0945788,-0.99641758,64,0,0
112,1368,-0.05215368,0.09462028,-0.99627566,64,0,0
113,1369,-0.0518643,0.09494346,-0.99610344,64,0,0
114,1370,-0.05180666,0.09508996,-0.99610288,64,0,0
115,1371,-0.051913686,0.095340431,-0.996059275,66.29411765,0,0
116,1372,-0.05187686,0.09511926,-0.99598694,73,0,0
117,1373,-0.05199038,0.09514796,-0.9961655,73,0,0
118,1374,-0.05181424,0.09506008,-0.99618106,73,0,0
119,1375,-0.05187168,0.09510854,-0.99630798,73,0,0
120,1376,-0.05172675,0.095129692,-0.996318558,71.65384615,0,0
121,1377,-0.051878431,0.09525398,-0.996325392,67.7254902,0,0
122,1378,-0.05146518,0.0950512,-0.99611544,67,0,0
123,1379,-0.05171358,0.09518642,-0.9963244,67,0,0
124,1380,-0.05263764,0.0949614,-0.9960813,67,0,0
125,1381,-0.05280514,0.09524282,-0.9960465,67,0,0
126,1382,-0.052546196,0.095808471,-0.996033882,66.49019608,0,0
127,1383,-0.05216064,0.09576262,-0.9960437,65,0,0
128,1384,-0.05173984,0.09540288,-0.99604308,65,0,0
129,1385,-0.05204656,0.09546048,-0.99587618,65,0,0
130,1386,-0.0519357,0.09513936,-0.99597042,65,0,0
131,1387,-0.05184814,0.09526596,-0.99599796,65,0,0
132,1388,-0.052018118,0.095253412,-0.99606949,64.74509804,0,0
133,1389,-0.05171846,0.09547082,-0.99608314,64,0,0
134,1390,-0.0517878,0.09542232,-0.99612306,64,0,0
135,1391,-0.051717098,0.095053216,-0.996217922,64,0,0
136,1392,-0.05197112,0.09509782,-0.99618412,64,0,0
137,1393,-0.052008255,0.095339196,-0.996089588,63.74509804,0,0
138,1394,-0.05196626,0.09542074,-0.99602908,63,0,0
139,1395,-0.05208742,0.09541192,-0.99624508,63,0,0
140,1396,-0.052066,0.095216,-0.99632202,63,0,0
141,1397,-0.05224182,0.09475702,-0.99624726,63,0,0
142,1398,-0.052060902,0.095186647,-0.996272098,62.74509804,0,0
143,1399,-0.05188626,0.09543176,-0.99609528,62,0,0
144,1400,-0.05189144,0.09539204,-0.99626066,62,0,0
145,1401,-0.05216738,0.09497254,-0.99609106,62,0,0
146,1402,-0.05203428,0.09474662,-0.99591316,62,0,0
147,1403,-0.052287059,0.095081961,-0.995970765,62.25490196,0,0
148,1404,-0.05201354,0.09542164,-0.99608888,63,0,0
149,1405,-0.05211154,0.09527516,-0.99600252,63,0,0
150,1406,-0.051956216,0.094908451,-0.996192824,63,0,0
151,1407,-0.05218292,0.09459984,-0.99624636,63,0,0
152,1408,-0.0522135,0.09432754,-0.99616822,63,0,0
153,1409,-0.051984588,0.094813235,-0.996231373,63,0,0
154,1410,-0.052078902,0.094726451,-0.996299353,63,0,0
155,1411,-0.0521033,0.09409292,-0.99629126,63,0,0
156,1412,-0.0521402,0.09422776,-0.99639926,63,0,0
157,1413,-0.0518985,0.09453296,-0.9963086,63,0,0
158,1414,-0.05222534,0.09477654,-0.99612124,63,0,0
159,1415,-0.052204,0.0945024,-0.99617858,63,0,0
160,1416,-0.0522025,0.09420914,-0.9962345,63,0,0
161,1417,-0.05223508,0.09425702,-0.99649964,63,0,0
162,1418,-0.05212038,0.0946008,-0.99640988,63,0,0
163,1419,-0.051901176,0.094613039,-0.996065922,63,0,0
164,1420,-0.0519986,0.09422994,-0.99618264,63,0,0
165,1421,-0.05220602,0.094209627,-0.996149431,63,0,0
166,1422,-0.05183076,0.09461174,-0.99626804,63,0,0
167,1423,-0.0519095,0.09463068,-0.99624996,63,0,0
168,1424,-0.052139647,0.094142745,-0.996128765,63,0,0
169,1425,-0.05214852,0.09422898,-0.99603128,63,0,0
170,1426,-0.05193358,0.09446492,-0.99603512,63,0,0
171,1427,-0.05193358,0.0944939,-0.99603636,63,0,0
172,1428,-0.05197814,0.09412336,-0.9961438,63,0,0
173,1429,-0.05188576,0.09395588,-0.99633606,63,0,0
174,1430,-0.051973314,0.094132863,-0.996221235,63,0,0
175,1431,-0.05198792,0.09457114,-0.99621338,63,0,0
176,1432,-0.05200932,0.09449428,-0.99615536,63,0,0
177,1433,-0.05206884,0.09429804,-0.99604888,63,0,0
178,1434,-0.05212832,0.09386804,-0.9964182,63,0,0
179,1435,-0.052232608,0.093970118,-0.996235,63,0,0
180,1436,-0.052143804,0.09450598,-0.996357961,63,0,0
181,1437,-0.05200474,0.09454266,-0.99638766,63,0,0
182,1438,-0.05198646,0.09436656,-0.99630034,63,0,0
183,1439,-0.05201112,0.09411212,-0.99651372,63,0,0
184,1440,-0.051894846,0.09414375,-0.996225827,63,0,0
185,1441,-0.05172428,0.09426866,-0.99621706,63,0,0
186,1442,-0.05167978,0.09449444,-0.99607122,63,0,0
187,1443,-0.0519208,0.09424852,-0.9961432,63,0,0
188,1444,-0.05205778,0.09395686,-0.99605774,63,0,0
189,1445,-0.051936824,0.094095451,-0.99611502,63,0,0
190,1446,-0.05202798,0.09448422,-0.99619358,63,0,0
191,1447,-0.05191472,0.0944939,-0.99642488,63,0,0
192,1448,-0.05186922,0.09420064,-0.99621,63,0,0
193,1449,-0.05180272,0.09370202,-0.99609124,63,0,0
194,1450,-0.05200204,0.09379996,-0.99638706,63.52,0,0
195,1451,-0.051858941,0.094181275,-0.996254431,65,2.468039216,0
196,1452,-0.05140988,0.09513816,-0.99595952,65,3.07,0
197,1453,-0.04939084,0.09356722,-0.99650874,65,3.07,0
198,1454,-0.04902896,0.09096094,-0.99666196,65,3.07,0
199,1455,-0.0491174,0.09090138,-0.99673104,65,3.07,0
200,1456,-0.050672667,0.091086922,-0.996675725,65.25490196,3.07,0
201,1457,-0.05070708,0.09267548,-0.99650424,66,3.07,0
202,1458,-0.05032814,0.09673006,-0.99645542,66,3.07,0
203,1459,-0.10440766,0.07717812,-0.99162564,66,3.07,0
204,1460,-0.070187431,0.05405198,-0.995754471,66.25490196,3.07,0
205,1461,-0.03076934,-0.02121036,-1.0015262,67,3.07,0
206,1462,-0.01893746,-0.01139132,-1.00150962,67,3.07,0
207,1463,-0.02280294,-0.01570042,-1.00105374,67,3.07,0
208,1464,-0.02289528,-0.01589564,-1.00083302,67,3.07,0
209,1465,-0.022500765,-0.016990843,-1.000993255,67.25490196,3.07,0
210,1466,-0.022574941,-0.018082549,-1.000925627,68,0.601960784,0
211,1467,-0.02276828,-0.01794584,-1.00101162,68,0,0
212,1468,-0.02294342,-0.01776184,-1.00104492,68,0,0
213,1469,-0.02294276,-0.01778046,-1.00111202,68,0,0
214,1470,-0.022889385,-0.01780875,-1.001200173,68,0,0
